"species_code","date_added_on","tag_count"
"TRES","2020-03-16","4"
"YEWA","2019-11-18","4"
"BOCH","2024-03-04","4"
"PIWO","2024-04-13","4"
"CAWA","2022-12-22","4"
"SOSP","2021-02-10","4"
"CONI","2018-12-09","4"
"NHWR","2022-10-27","4"
"MALL","2020-05-24","4"
"CONI","2018-11-03","4"
"MAWA","2018-12-17","4"
"WAVI","2022-12-08","4"
"WBNU","2020-03-24","4"
"LISP","2023-04-22","4"
"WITU","2023-12-14","4"
"RPVI","2022-12-07","4"
"LCSP","2019-02-12","4"
"CAJA","2023-05-06","4"
"MALL","2019-12-11","4"
"WIWR","2022-01-02","4"
"RNGR","2022-08-30","4"
"CAWA","2021-03-15","4"
"HOLA","2024-02-20","4"
"AMRE","2021-10-21","4"
"SPSA","2024-04-12","4"
"NOWA","2023-11-11","4"
"PIWA","2022-01-12","4"
"CCSP","2022-09-14","4"
"WISN","2019-02-25","4"
"WIPT","2022-12-03","4"
"BAWW","2021-11-26","4"
"AMCR","2020-04-28","4"
"OVEN","2022-05-03","4"
"SOSA","2023-12-23","4"
"FISP","2024-01-15","4"
"MOWA","2022-11-25","4"
"GRAJ","2018-10-18","4"
"COGR","2022-11-13","4"
"RBGR","2022-09-02","4"
"WEME","2023-11-08","4"
"PIWO","2020-05-26","4"
"WISN","2022-11-07","4"
"WTSP","2024-05-28","4"
"BAOR","2022-12-23","4"
"WIWA","2019-01-19","4"
"PAWA","2019-11-11","4"
"CAVI","2022-05-31","4"
"GBBG","2023-01-03","4"
"BAIS","2021-10-19","4"
"GRYE","2020-04-22","4"
"YBSA","2024-10-30","4"
"WISN","2020-02-27","4"
"WTSP","2021-04-13","4"
"RUGR","2022-12-30","4"
"VESP","2022-10-29","4"
"RBGU","2025-01-02","4"
"YBSA","2020-04-03","4"
"COYE","2019-12-13","4"
"PAWA","2021-11-05","4"
"LEFL","2023-05-18","4"
"BLJA","2023-03-07","4"
"REVI","2019-01-13","4"
"SACR","2024-02-27","4"
"CEDW","2024-04-27","4"
"LESA","2023-12-18","4"
"RWBL","2021-11-01","4"
"BRCR","2021-03-27","4"
"RPVI","2022-10-05","4"
"CAWA","2022-04-10","4"
"PIWO","2022-11-18","4"
"WIWR","2024-12-22","4"
"HETH","2022-02-06","4"
"CORA","2019-11-28","4"
"WISN","2021-12-15","4"
"ALFL","2024-08-12","4"
"SWTH","2019-03-21","4"
"DOWO","2022-12-30","4"
"BLTE","2023-11-27","4"
"ALFL","2024-09-21","4"
"WIPT","2023-11-16","4"
"YEWA","2018-12-02","4"
"LCSP","2022-10-23","4"
"WAVI","2021-10-17","4"
"CSWA","2022-11-03","4"
"YBSA","2024-11-30","4"
"TEWA","2023-03-26","4"
"GRYE","2022-01-31","4"
"AMRO","2020-02-13","4"
"GCKI","2024-07-25","4"
"EAKI","2024-02-05","4"
"PIWO","2020-06-04","4"
"NOWA","2018-11-13","4"
"MAWA","2023-04-13","4"
"BLPW","2024-05-14","4"
"GRSP","2019-02-03","4"
"RNDU","2019-03-05","4"
"SOSA","2023-01-11","4"
"RNGR","2019-02-28","4"
"HOLA","2018-12-11","4"
"TEWA","2022-10-13","4"
"LISP","2020-02-03","4"
"LISP","2019-12-31","4"
"CORA","2021-03-17","4"
"MODO","2020-04-20","4"
"PBGR","2020-03-15","4"
"TEWA","2021-09-18","4"
"RUGR","2020-07-15","4"
"SWSP","2020-03-20","4"
"CAJA","2023-02-24","4"
"PUFI","2025-01-02","4"
"SAVS","2020-03-22","4"
"RWBL","2020-02-09","4"
"HETH","2025-03-27","4"
"CHSP","2020-05-01","4"
"RWBL","2021-10-10","4"
"SACR","2021-02-28","4"
"BBWO","2024-01-23","4"
"OVEN","2020-01-07","4"
"BRCR","2021-10-19","4"
"BLJA","2021-11-24","4"
"RWBL","2018-11-29","4"
"GRAJ","2020-10-28","4"
"CAJA","2022-01-17","4"
"OVEN","2022-02-04","4"
"RBNU","2024-03-24","4"
"CONW","2022-01-10","4"
"WIWA","2023-10-18","4"
"AMCR","2024-10-12","4"
"VATH","2024-02-23","4"
"LEFL","2023-09-28","4"
"SWTH","2023-06-23","4"
"BTBW","2024-03-13","4"
"NOWA","2025-01-09","4"
"LISP","2020-08-18","4"
"WAVI","2025-01-11","4"
"SWSP","2019-11-29","4"
"RWBL","2020-11-29","4"
"FOSP","2021-01-27","4"
"ATTW","2024-01-28","4"
"REVI","2022-09-10","4"
"EAKI","2023-02-09","4"
"YHBL","2023-02-14","4"
"OCWA","2020-12-23","4"
"CAJA","2024-02-19","4"
"FOSP","2022-10-04","4"
"SORA","2023-10-24","4"
"AMGO","2020-02-26","4"
"SWTH","2023-12-27","4"
"BBWO","2023-01-04","4"
"BAWW","2025-03-25","4"
"WIWR","2023-05-08","4"
"BLJA","2024-01-26","4"
"MAWR","2020-04-14","4"
"COYE","2022-09-02","4"
"OVEN","2021-01-22","4"
"LEFL","2023-03-26","4"
"REDP","2022-12-30","4"
"CAWA","2024-12-05","4"
"NOPA","2023-05-18","4"
"COYE","2022-02-16","4"
"GCKI","2021-12-16","4"
"COLO","2023-10-27","4"
"SWTH","2020-01-20","4"
"AMRE","2021-01-05","4"
"MAWA","2023-11-01","4"
"NOWA","2024-12-21","4"
"WAVI","2024-02-26","4"
"WWCR","2024-09-19","4"
"PIWO","2023-01-04","4"
"AMRO","2020-04-27","4"
"SAVS","2024-12-12","4"
"COGR","2019-03-04","4"
"BCCH","2022-09-15","4"
"BAWW","2020-02-26","4"
"FOSP","2022-05-25","4"
"ALFL","2019-10-18","4"
"PAWA","2023-01-24","4"
"CHSP","2020-02-26","4"
"AMRO","2023-08-10","4"
"YRWA","2021-03-21","4"
"CAJA","2022-01-13","4"
"PIWA","2022-11-20","4"
"SOSP","2020-09-24","4"
"CSWA","2023-01-30","4"
"RNEP","2018-12-27","4"
"NOFL","2024-02-27","4"
"NOWA","2023-11-12","4"
"AMCR","2021-10-13","4"
"BCCH","2024-09-21","4"
"BRSP","2022-10-05","4"
"SWTH","2021-06-16","4"
"LISP","2021-12-23","4"
"CONW","2023-08-28","4"
"CEDW","2023-09-24","4"
"PIGR","2022-02-16","4"
"WIWA","2023-03-07","4"
"COLO","2022-01-11","4"
"MOCH","2021-07-27","4"
"HAWO","2020-04-20","4"
"MAGO","2024-11-16","4"
"PISI","2023-04-28","4"
"OCWA","2023-11-08","4"
"GBHE","2023-11-17","4"
"PHVI","2022-11-11","4"
"MOWA","2020-04-13","4"
"AMRO","2023-10-15","4"
"AMBI","2024-11-14","4"
"YEWA","2025-01-29","4"
"AMGO","2024-12-02","4"
"YEWA","2023-09-26","4"
"BTNW","2021-10-15","4"
"LISP","2020-10-13","4"
"SOSP","2022-01-25","4"
"OSFL","2019-03-08","4"
"DEJU","2024-04-11","4"
"AMRO","2021-05-23","4"
"EAKI","2024-02-11","4"
"AMRO","2020-07-15","4"
"DEJU","2024-10-02","4"
"BHCO","2020-05-28","4"
"GRCA","2024-02-14","4"
"PBGR","2024-10-23","4"
"OCWA","2024-09-12","4"
"WITU","2023-12-13","4"
"CORA","2020-04-08","4"
"NOWA","2022-02-12","4"
"DOWO","2020-11-26","4"
"AMRE","2024-02-18","4"
"KILL","2018-12-17","4"
"COYE","2023-05-23","4"
"MOCH","2022-11-14","4"
"WAVI","2023-11-12","4"
"BCCH","2023-03-12","4"
"EAKI","2024-12-15","4"
"NAWA","2023-07-25","4"
"WCSP","2022-01-13","4"
"OVEN","2020-01-29","4"
"FOSP","2019-03-04","4"
"VATH","2022-11-16","4"
"WTSP","2019-12-25","4"
"OCWA","2024-09-14","4"
"RNGR","2020-07-12","4"
"NAWA","2022-12-24","4"
"OVEN","2019-04-22","4"
"AMGO","2024-10-11","4"
"LISP","2023-03-01","4"
"BCCH","2018-09-24","4"
"SORA","2023-09-22","4"
"DEJU","2018-10-22","4"
"CORA","2024-12-27","4"
"BBWA","2020-03-06","4"
"RBNU","2024-12-03","4"
"FOSP","2020-05-01","4"
"GRYE","2020-07-27","4"
"WIWR","2023-05-19","4"
"BOGU","2022-12-21","4"
"BAOR","2021-04-25","4"
"HOGR","2019-03-15","4"
"RUGR","2020-02-12","4"
"LCSP","2020-04-02","4"
"PISI","2020-03-15","4"
"RBNU","2021-05-24","4"
"MAWA","2022-02-07","4"
"PIWA","2023-12-21","4"
"MAWA","2023-03-14","4"
"PIWA","2022-11-10","4"
"SORA","2021-03-01","4"
"REVI","2020-10-10","4"
"WISN","2024-03-01","4"
"EUST","2022-02-18","4"
"AMGO","2022-01-03","4"
"TOWA","2024-09-14","4"
"WIWA","2021-11-08","4"
"AMCR","2022-04-02","4"
"CONI","2022-01-17","4"
"ALFL","2023-03-12","4"
"GRAJ","2020-07-19","4"
"FOSP","2023-03-29","4"
"AMRO","2023-09-24","4"
"WAVI","2022-12-14","4"
"BTNW","2020-07-17","4"
"COLO","2024-12-13","4"
"VEER","2020-03-03","4"
"MOWA","2020-12-16","4"
"BLJA","2025-01-16","4"
"OSFL","2023-12-16","4"
"YBSA","2023-01-11","4"
"WTSP","2020-05-10","4"
"CAJA","2024-08-31","4"
"PBGR","2020-05-26","4"
"LEFL","2022-09-11","4"
"COYE","2022-01-24","4"
"SAVS","2018-12-02","4"
"RUGR","2022-10-23","4"
"BAOR","2024-11-22","4"
"WIWR","2021-05-23","4"
"WIWR","2020-06-02","4"
"WWCR","2022-12-17","4"
"COYE","2020-09-10","4"
"NHWR","2024-12-03","4"
"MODO","2020-05-04","4"
"YEWA","2019-07-27","4"
"PAWA","2023-05-04","4"
"AMRE","2020-07-16","4"
"YBSA","2022-01-24","4"
"SACR","2021-11-09","4"
"LEFL","2023-03-05","4"
"OVEN","2020-04-23","4"
"RBGU","2025-01-01","4"
"AMRO","2019-12-02","4"
"FOSP","2023-03-15","4"
"CHSP","2022-04-09","4"
"AMRE","2025-03-25","4"
"VESP","2023-09-13","4"
"GHOW","2024-01-19","4"
"NAWA","2022-05-21","4"
"BCCH","2023-02-02","4"
"FRGU","2024-11-18","4"
"NAWA","2020-12-24","4"
"MAWA","2022-03-20","4"
"OCWA","2022-01-16","4"
"AMGO","2022-02-14","4"
"CAWA","2020-07-24","4"
"RUGR","2024-12-05","4"
"TOWA","2022-03-27","4"
"SAVS","2021-11-20","4"
"CONW","2021-11-01","4"
"CEDW","2020-02-15","4"
"CEDW","2023-09-17","4"
"RUGR","2021-02-06","4"
"WISN","2021-01-28","4"
"CANG","2018-10-01","4"
"PIWO","2025-01-02","4"
"SACR","2020-05-26","4"
"RUGR","2020-05-22","4"
"RBNU","2021-12-28","4"
"MOWA","2023-10-13","4"
"AMRE","2023-05-20","4"
"MAWR","2020-01-31","4"
"YRWA","2020-01-24","4"
"VEER","2023-08-25","4"
"NOWA","2023-10-14","4"
"YEWA","2024-08-09","4"
"FRGU","2020-12-22","4"
"PISI","2021-08-06","4"
"RNEP","2020-07-30","4"
"FOSP","2020-07-17","4"
"WEWP","2020-01-02","4"
"BTNW","2023-12-18","4"
"GCRF","2024-02-28","4"
"MOWA","2024-02-10","4"
"WISN","2024-08-23","4"
"MOWA","2022-02-14","4"
"AMRE","2024-08-22","4"
"PISI","2018-12-22","4"
"YEWA","2021-07-27","4"
"PISI","2021-03-05","4"
"WISN","2019-12-28","4"
"AMRE","2022-12-30","4"
"PIGR","2024-04-10","4"
"CSWA","2021-01-26","4"
"WISN","2020-09-23","4"
"SESA","2023-11-20","4"
"WEME","2024-10-08","4"
"CHSP","2023-12-22","4"
"PAWA","2020-12-18","4"
"VEER","2020-06-30","4"
"CORA","2018-11-05","4"
"KILL","2018-12-07","4"
"OSFL","2020-01-02","4"
"GGOW","2023-01-13","4"
"RBNU","2021-12-24","4"
"RBGR","2021-12-28","4"
"NOWA","2023-08-19","4"
"BCCH","2021-10-27","4"
"LEYE","2022-01-20","4"
"YRWA","2024-03-27","4"
"TEWA","2022-01-21","4"
"TRES","2023-08-09","4"
"AMBI","2024-12-22","4"
"CORA","2020-10-07","4"
"MALL","2023-09-20","4"
"HAFL","2024-04-11","4"
"WIWA","2020-05-26","4"
"AMRE","2023-10-15","4"
"MODO","2018-12-17","4"
"NAWA","2024-01-07","4"
"NOWA","2019-03-30","4"
"BBMA","2018-12-28","4"
"CORA","2023-01-11","4"
"VEER","2024-08-14","4"
"BHVI","2024-10-25","4"
"AMRE","2021-02-09","4"
"AMRO","2022-10-28","4"
"REVI","2023-05-23","4"
"LISP","2024-05-02","4"
"EUST","2023-12-05","4"
"RCKI","2020-05-22","4"
"BLBW","2024-12-27","4"
"RBNU","2021-03-06","4"
"BARS","2024-02-12","4"
"YBSA","2020-03-20","4"
"SPGR","2020-12-23","4"
"DOWO","2023-11-13","4"
"SORA","2022-03-29","4"
"NOPA","2024-01-13","4"
"BRBL","2019-03-18","4"
"YRWA","2023-03-29","4"
"MOWA","2023-01-25","4"
"WILL","2024-02-23","4"
"TRES","2023-11-15","4"
"MOCH","2023-03-14","4"
"WAVI","2023-09-11","4"
"BHVI","2022-07-05","4"
"BAOR","2022-11-14","4"
"HETH","2018-10-19","4"
"WWCR","2022-01-04","4"
"COYE","2023-12-05","4"
"CHSP","2020-05-04","4"
"NOPA","2022-11-30","4"
"BOGU","2019-02-11","4"
"MAGO","2020-11-08","4"
"HETH","2019-02-28","4"
"CORA","2020-05-13","4"
"GRAJ","2020-12-29","4"
"SWTH","2021-01-07","4"
"TOWA","2024-10-28","4"
"CORA","2020-07-08","4"
"LEFL","2024-11-10","4"
"CORA","2022-12-05","4"
"AMRE","2024-11-26","4"
"YBFL","2024-09-24","4"
"GCKI","2018-12-03","4"
"AMWI","2020-03-30","4"
"RCKI","2020-02-25","4"
"REVI","2019-04-06","4"
"GRYE","2024-03-13","4"
"RCKI","2021-05-03","4"
"WWCR","2023-02-02","4"
"COYE","2023-12-31","4"
"ALFL","2023-07-19","4"
"WIWR","2023-11-05","4"
"BOCH","2021-11-19","4"
"GCKI","2020-06-04","4"
"WEWP","2024-03-25","4"
"BHCO","2024-12-05","4"
"TRES","2023-12-21","4"
"BTBW","2024-02-11","4"
"AMRE","2023-10-13","4"
"VEER","2020-03-22","4"
"CANG","2021-10-05","4"
"SPTO","2022-02-21","4"
"NHWR","2019-03-17","4"
"AMRE","2019-04-11","4"
"BHCO","2020-06-30","4"
"BLJA","2023-12-09","4"
"CLNU","2022-03-28","4"
"GHOW","2020-01-31","4"
"PAWA","2021-10-18","4"
"AMRE","2019-12-05","4"
"MAWA","2020-12-09","4"
"BOBO","2024-10-31","4"
"NHWR","2021-03-24","4"
"PISI","2020-04-19","4"
"CORA","2022-12-02","4"
"MAWA","2020-05-20","4"
"RCKI","2018-11-10","4"
"HAWO","2022-01-20","4"
"WEME","2019-01-20","4"
"PUFI","2024-12-23","4"
"BOCH","2023-03-04","4"
"OCWA","2021-02-27","4"
"BHVI","2020-09-19","4"
"REVI","2021-03-28","4"
"GCSP","2024-02-16","4"
"RNGR","2020-12-30","4"
"SPGR","2022-12-21","4"
"SEOW","2024-01-23","4"
"MALL","2020-02-28","4"
"SWTH","2022-11-06","4"
"BAWW","2022-04-01","4"
"RBNU","2022-12-20","4"
"EAKI","2024-02-26","4"
"PBGR","2020-04-20","4"
"WCSP","2020-01-08","4"
"BOCH","2022-01-27","4"
"BHGR","2021-09-27","4"
"SORA","2021-04-25","4"
"BTNW","2022-01-21","4"
"TRES","2022-12-17","4"
"CHSP","2024-01-24","4"
"COYE","2024-09-12","4"
"COLO","2018-09-29","4"
"CORA","2021-03-15","4"
"HOLA","2020-03-02","4"
"YRWA","2021-12-08","4"
"RBNU","2024-11-19","4"
"CAVI","2022-03-30","4"
"MOCH","2024-10-02","4"
"CANG","2022-11-08","4"
"OVEN","2023-03-07","4"
"BLTE","2024-11-03","4"
"BTNW","2019-04-02","4"
"BBWO","2024-01-14","4"
"HETH","2022-09-11","4"
"PISI","2023-12-14","4"
"VATH","2023-02-24","4"
"LEFL","2025-01-28","4"
"BCCH","2023-10-24","4"
"MODO","2022-11-17","4"
"RWBL","2020-01-05","4"
"CHSP","2022-03-06","4"
"CANG","2022-01-29","4"
"BAWW","2023-10-24","4"
"LCSP","2024-12-12","4"
"CHSP","2023-04-23","4"
"MYWA","2021-06-01","4"
"HETH","2021-02-11","4"
"BAWW","2023-09-06","4"
"TRES","2022-02-04","4"
"CHSP","2021-02-15","4"
"DEJU","2020-04-23","4"
"COLO","2024-12-12","4"
"RCKI","2020-02-27","4"
"WIWR","2020-03-14","4"
"BHVI","2022-12-28","4"
"SWTH","2021-06-02","4"
"AMPI","2022-01-14","4"
"RUGR","2020-02-06","4"
"STGR","2024-11-10","4"
"TRES","2020-03-10","4"
"COLO","2023-12-15","4"
"INBU","2023-10-29","4"
"GCKI","2023-08-23","4"
"VIRA","2023-11-05","4"
"MALL","2023-10-31","4"
"AMCR","2022-12-30","4"
"TOSO","2022-10-10","4"
"NAWA","2023-10-17","4"
"YRWA","2023-06-17","4"
"BLPW","2024-12-09","4"
"AMGO","2022-02-18","4"
"FOSP","2023-12-06","4"
"SMLO","2023-11-19","4"
"BBWA","2021-10-09","4"
"COLO","2023-05-11","4"
"RBNU","2022-12-07","4"
"LEFL","2018-11-15","4"
"BBWA","2024-04-16","4"
"NSWO","2023-02-09","4"
"COYE","2022-07-30","4"
"BLBW","2024-03-26","4"
"NOFL","2023-01-10","4"
"RBGR","2022-11-26","4"
"VEER","2023-10-11","4"
"LISP","2024-09-16","4"
"TEWA","2020-04-25","4"
"CAJA","2022-04-04","4"
"CSWA","2020-12-25","4"
"GRSP","2018-12-03","4"
"HETH","2020-11-28","4"
"CANG","2021-03-28","4"
"AMRO","2020-12-27","4"
"CORA","2023-09-19","4"
"OCWA","2022-07-19","4"
"GCKI","2024-03-05","4"
"LISP","2020-01-13","4"
"YRWA","2024-05-03","4"
"CONW","2022-11-22","4"
"VESP","2021-11-02","4"
"RBNU","2024-12-19","4"
"BHVI","2024-02-10","4"
"NHWR","2022-04-05","4"
"NHWR","2022-10-14","4"
"ALFL","2021-02-03","4"
"MALL","2022-11-18","4"
"REVI","2022-04-20","4"
"SAVS","2023-09-08","4"
"YBFL","2023-02-19","4"
"YRWA","2021-04-14","4"
"WEWP","2020-03-03","4"
"SWTH","2023-05-26","4"
"MAWA","2024-12-01","4"
"NHWR","2024-11-11","4"
"GWTE","2024-01-09","4"
"AMRO","2023-08-14","4"
"PAWR","2023-01-25","4"
"AMCR","2023-03-28","4"
"SWTH","2019-12-09","4"
"OVEN","2020-02-29","4"
"AMRE","2022-05-29","4"
"SWTH","2022-10-29","4"
"HAFL","2024-01-04","4"
"CEDW","2024-12-27","4"
"MOWA","2023-03-22","4"
"RBNU","2024-02-27","4"
"LCSP","2019-11-27","4"
"CEDW","2018-11-13","4"
"RCKI","2021-12-15","4"
"RBGR","2020-04-08","4"
"MOWA","2020-04-22","4"
"HETH","2023-08-23","4"
"WISN","2019-02-15","4"
"WETA","2024-02-28","4"
"BOGU","2022-11-16","4"
"SWSP","2018-12-13","4"
"GCKI","2025-02-05","4"
"SACR","2025-01-23","4"
"ALFL","2024-12-26","4"
"CAJA","2022-01-24","4"
"BTBW","2022-01-06","4"
"CAJA","2023-10-24","4"
"BCCH","2021-11-04","4"
"NOWA","2023-03-05","4"
"PHVI","2019-12-24","4"
"BHCO","2022-08-30","4"
"LEFL","2021-10-25","4"
"COLO","2020-06-29","4"
"SPSA","2024-01-08","4"
"CCLO","2024-03-05","4"
"CAWA","2023-10-23","4"
"COYE","2021-03-30","4"
"CCSP","2020-07-04","4"
"SAVS","2023-12-07","4"
"OCWA","2018-10-03","4"
"LISP","2024-03-09","4"
"MOCH","2024-02-10","4"
"BTNW","2022-12-22","4"
"CCSP","2021-12-07","4"
"VIRA","2023-11-02","4"
"AMCR","2025-01-08","4"
"YBFL","2022-11-12","4"
"BHCO","2020-05-01","4"
"NAWA","2020-03-01","4"
"BBMA","2018-09-23","4"
"PISI","2024-10-16","4"
"GCTH","2019-12-09","4"
"WIWA","2021-10-25","4"
"BOCH","2024-12-10","4"
"MAWA","2025-02-05","4"
"SORA","2023-11-18","4"
"CHSP","2024-04-26","4"
"LESC","2019-03-15","4"
"BLTE","2021-10-13","4"
"LCSP","2023-10-31","4"
"WTSP","2020-02-21","4"
"LEFL","2023-09-14","4"
"SPPI","2019-02-03","4"
"RBNU","2022-10-18","4"
"HOLA","2022-07-25","4"
"PUFI","2023-09-01","4"
"BLTE","2018-11-23","4"
"SORA","2019-02-07","4"
"MAWA","2024-12-30","4"
"DEJU","2023-09-01","4"
"YBSA","2022-12-22","4"
"EAKI","2018-11-20","4"
"SACR","2024-01-01","4"
"BLBW","2020-06-04","4"
"WWCR","2019-03-03","4"
"SWSP","2024-07-18","4"
"DEJU","2021-11-23","4"
"OSFL","2024-10-23","4"
"WISN","2020-07-16","4"
"LEOW","2024-01-29","4"
"NESP","2019-03-02","4"
"BARS","2023-12-11","4"
"PBGR","2024-03-27","4"
"VEER","2023-04-08","4"
"BRTH","2022-01-08","4"
"OVEN","2019-12-18","4"
"NOCA","2024-02-11","4"
"YRWA","2020-01-26","4"
"LISP","2023-08-23","4"
"WCSP","2022-07-20","4"
"FOSP","2022-05-17","4"
"YRWA","2022-10-25","4"
"BAWW","2019-12-05","4"
"RBNU","2021-01-05","4"
"STGR","2020-04-07","4"
"SOSP","2019-07-27","4"
"BOCH","2022-02-09","4"
"AMRO","2020-01-02","4"
"UCRS","2024-01-17","4"
"BCCH","2020-04-18","4"
"AMBI","2018-10-15","4"
"BHCO","2023-08-09","4"
"RUGR","2023-11-27","4"
"BAOR","2024-02-03","4"
"LEFL","2023-07-05","4"
"INBU","2022-11-14","4"
"WIWA","2020-07-19","4"
"HAWO","2023-03-18","4"
"RWBL","2024-02-16","4"
"PISI","2024-10-23","4"
"CONI","2022-11-12","4"
"HERG","2024-10-14","4"
"YBFL","2019-01-15","4"
"KILL","2019-10-15","4"
"LISP","2023-02-02","4"
"SOSA","2022-12-20","4"
"HUGO","2022-11-30","4"
"PIWO","2022-03-11","4"
"RCKI","2018-11-13","4"
"SWTH","2019-12-10","4"
"WIWA","2022-05-21","4"
"HUGO","2022-03-09","4"
"RUGR","2022-10-21","4"
"PIWA","2025-01-11","4"
"BAWW","2019-04-02","4"
"SOSP","2020-02-04","4"
"CORA","2023-04-29","4"
"WISN","2023-10-10","4"
"YEWA","2022-09-06","4"
"DEJU","2020-05-19","4"
"OSFL","2023-01-30","4"
"BHCO","2023-09-06","4"
"WISN","2021-12-03","4"
"PAWR","2023-02-12","4"
"RBNU","2023-09-01","4"
"LEFL","2020-04-28","4"
"RCKI","2019-01-13","4"
"YEWA","2020-05-15","4"
"WEWP","2022-03-03","4"
"WEWP","2018-11-19","4"
"MAWA","2020-03-22","4"
"SWSP","2025-01-27","4"
"MAWA","2023-04-22","4"
"LCSP","2020-10-10","4"
"PIGR","2022-03-17","4"
"GRYE","2021-02-08","4"
"TOWA","2024-02-07","4"
"BAWW","2022-11-05","4"
"BRCR","2024-12-29","4"
"REVI","2024-08-09","4"
"YRWA","2021-03-24","4"
"TOWA","2024-01-03","4"
"WWCR","2020-12-22","4"
"YBSA","2021-09-08","4"
"PIWO","2019-03-18","4"
"PISI","2021-09-27","4"
"YBFL","2023-11-10","4"
"GCKI","2020-10-09","4"
"RPVI","2022-05-30","4"
"AMGO","2020-03-16","4"
"DEJU","2023-05-28","4"
"CHSP","2019-10-15","4"
"CAJA","2022-12-31","4"
"SWTH","2024-03-01","4"
"AMGO","2023-03-20","4"
"AMRE","2023-08-11","4"
"BCCH","2020-12-31","4"
"AMCR","2024-08-14","4"
"CONI","2022-10-05","4"
"SWTH","2022-04-18","4"
"CHSP","2019-04-05","4"
"RBGR","2020-07-17","4"
"WISN","2020-07-01","4"
"WIWA","2021-11-02","4"
"YBSA","2021-10-13","4"
"LCSP","2021-10-15","4"
"AMRO","2022-05-17","4"
"DEJU","2021-06-23","4"
"WIPT","2024-02-04","4"
"ALFL","2019-01-14","4"
"YBSA","2022-03-11","4"
"OSFL","2023-12-24","4"
"BTBW","2022-01-08","4"
"WAVI","2024-03-14","4"
"ALFL","2022-03-14","4"
"COYE","2022-11-04","4"
"TOWA","2021-12-13","4"
"SORA","2023-11-17","4"
"GRSP","2022-12-01","4"
"BOOW","2022-01-24","4"
"NOFL","2022-01-10","4"
"RWBL","2022-11-25","4"
"CHSP","2024-03-06","4"
"CANG","2020-11-05","4"
"CAJA","2023-02-17","4"
"WIWR","2021-03-29","4"
"WTSP","2022-04-20","4"
"GRYE","2023-10-30","4"
"VESP","2021-10-27","4"
"RNEP","2018-12-28","4"
"YRWA","2020-05-19","4"
"YRWA","2021-12-11","4"
"CSWA","2023-08-12","4"
"BCCH","2022-02-21","4"
"WIWR","2020-09-30","4"
"HETH","2023-11-05","4"
"RWBL","2020-04-10","4"
"BOBO","2024-10-01","4"
"RWBL","2022-07-26","4"
"EWPW","2023-02-06","4"
"HETH","2023-11-04","4"
"YEWA","2023-02-21","4"
"RWBL","2023-05-27","4"
"LEFL","2020-12-09","4"
"WTSP","2023-08-22","4"
"MAWA","2024-10-08","4"
"TEWA","2020-01-08","4"
"TEWA","2022-01-02","4"
"CHSP","2022-06-27","4"
"MAWA","2024-12-25","4"
"OVEN","2019-12-01","4"
"COLO","2024-02-10","4"
"GCKI","2022-02-09","4"
"SPSA","2020-11-30","4"
"AMRE","2024-04-20","4"
"CEDW","2025-01-23","4"
"TRES","2022-12-18","4"
"TEWA","2023-02-14","4"
"BOOW","2022-01-07","4"
"SPSA","2021-11-20","4"
"PISI","2018-12-18","4"
"HAWO","2021-11-04","4"
"HAFL","2024-03-21","4"
"SAVS","2021-12-05","4"
"WTSP","2022-06-25","4"
"CORA","2024-09-21","4"
"SOSP","2022-04-02","4"
"YRWA","2020-12-14","4"
"YHBL","2023-11-14","4"
"NOFL","2024-12-02","4"
"PHVI","2023-01-18","4"
"EAPH","2024-12-18","4"
"BBCU","2022-09-29","4"
"RBGU","2019-01-14","4"
"NOPA","2023-08-24","4"
"CEDW","2023-11-17","4"
"WTSP","2022-10-26","4"
"EAPH","2024-02-06","4"
"WWCR","2019-03-04","4"
"LARB","2020-08-26","4"
"VATH","2019-10-14","4"
"HAWO","2020-03-14","4"
"SORA","2024-11-15","4"
"YRWA","2018-12-30","4"
"MODO","2021-09-07","4"
"PIWO","2025-01-17","4"
"CORA","2024-03-18","4"
"FOSP","2020-12-28","4"
"OSFL","2021-10-28","4"
"HERG","2023-01-03","4"
"BOGU","2023-02-15","4"
"TEWA","2023-11-20","4"
"NAWA","2022-07-01","4"
"NESP","2023-10-05","4"
"TRES","2024-02-06","4"
"VEER","2023-10-04","4"
"WAVI","2023-08-15","4"
"RNGR","2024-11-17","4"
"SOSP","2020-02-05","4"
"YRWA","2024-08-13","4"
"COYE","2023-05-08","4"
"NHWR","2024-11-09","4"
"SWSP","2020-05-26","4"
"SWTH","2022-07-05","4"
"VEER","2024-01-11","4"
"CEDW","2021-03-01","4"
"HETH","2024-07-07","4"
"SPSA","2024-10-31","4"
"PAWA","2023-05-18","4"
"TOWA","2024-11-06","4"
"YBSA","2023-02-23","4"
"AMRE","2021-06-02","4"
"NHWR","2023-09-04","4"
"YEWA","2022-12-24","4"
"MAWA","2020-03-27","4"
"PUMA","2023-11-13","4"
"MOWA","2020-02-17","4"
"AMCR","2022-03-30","4"
"BHCO","2020-09-22","4"
"CHIK","2022-11-16","4"
"CHSP","2022-03-03","4"
"VATH","2018-12-14","4"
"PISI","2022-03-23","4"
"WAVI","2020-05-25","4"
"GBHE","2024-02-26","4"
"FRGU","2024-11-11","4"
"WIWR","2023-05-01","4"
"CHSP","2020-09-28","4"
"TEWA","2018-12-03","4"
"CAJA","2023-02-04","4"
